0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,705,710,715,720,725,730,735,740,745,750,755,760,765,770,775,780,785,790,795,800,805,810,815,820,825,830,835,840,845,850,855,860,865,870,875,880,885,890,895,900,905,910,915,920,925,930,935,940,945,950,955,960,965,970,975,980,985,990,995,1000,1005,1010,1015,1020,1025,1030,1035,1040,1045,1050,1055,1060,1065,1070,1075,1080,1085,1090,1095,1100,1105,1110,1115,1120,1125,1130,1135,1140,1145,1150,1155,1160,1165,1170,1175,1180,1185,1190,1195,1200,1205,1210,1215,1220,1225,1230,1235,1240,1245,1250,1255,1260,1265,1270,1275,1280,1285,1290,1295,1300,1305,1310,1315,1320,1325,1330,1335,1340,1345,1350,1355,1360,1365,1370,1375,1380,1385,1390,1395,1400,1405,1410,1415,1420,1425,1430,1435,1440,1445,1450,1455,1460,1465,1470,1475,1480,1485,1490,1495,1500,1505,1510,1515,1520,1525,1530,1535,1540,1545,1550,1555,1560,1565,1570,1575,1580,1585,1590,1595,1600,1605,1610,1615,1620,1625,1630,1635,1640,1645,1650,1655,1660,1665,1670,1675,1680,1685,1690,1695,1700,1705,1710,1715,1720,1725,1730,1735,1740,1745,1750,1755,1760,1765,1770,1775,1780,1785,1790,1795,1800,1805,1810,1815,1820,1825,1830,1835,1840,1845,1850,1855,1860,1865,1870,1875,1880,1885,1890,1895,1900,1905,1910,1915,1920,1925,1930,1935,1940,1945,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150,2155,2160,2165,2170,2175,2180,2185,2190,2195,2200,2205,2210,2215,2220,2225,2230,2235,2240,2245,2250,2255,2260,2265,2270,2275,2280,2285,2290,2295,2300,2305,2310,2315,2320,2325,2330,2335,2340,2345,2350,2355,2360,2365,2370,2375,2380,2385,2390,2395,2400,2405,2410,2415,2420,2425,2430,2435,2440,2445,2450,2455,2460,2465,2470,2475,2480,2485,2490,2495,2500,2505,2510,2515,2520,2525,2530,2535,2540,2545,2550,2555,2560,2565,2570,2575,2580,2585,2590,2595,2600,2605,2610,2615,2620,2625,2630,2635,2640,2645,2650,2655,2660,2665,2670,2675,2680,2685,2690,2695,2700,2705,2710,2715,2720,2725,2730,2735,2740,2745,2750,2755,2760,2765,2770,2775,2780,2785,2790,2795,2800,2805,2810,2815,2820,2825,2830,2835,2840,2845,2850,2855,2860,2865,2870,2875,2880,2885,2890,2895,2900,2905,2910,2915,2920,2925,2930,2935,2940,2945,2950,2955,2960,2965,2970,2975,2980,2985,2990,2995,3000,3005,3010,3015,3020,3025,3030,3035,3040,3045,3050,3055,3060,3065,3070,3075,3080,3085,3090,3095,3100,3105,3110,3115,3120,3125,3130,3135,3140,3145,3150,3155,3160,3165,3170,3175,3180,3185,3190,3195,3200,3205,3210,3215,3220,3225,3230,3235,3240,3245,3250,3255,3260,3265,3270,3275,3280,3285,3290,3295,3300,3305,3310,3315,3320,3325,3330,3335,3340,3345,3350,3355,3360,3365,3370,3375,3380,3385,3390,3395,3400,3405,3410,3415,3420,3425,3430,3435,3440,3445,3450,3455,3460,3465,3470,3475,3480,3485,3490,3495,3500,3505,3510,3515,3520,3525,3530,3535,3540,3545,3550,3555,3560,3565,3570,3575,3580,3585,3590,3595,3600,3605,3610,3615,3620,3625,3630,3635,3640,3645,3650,3655,3660,3665,3670,3675,3680,3685,3690,3695,3700,3705,3710,3715,3720,3725,3730,3735,3740,3745,3750,3755,3760,3765,3770,3775,3780,3785,3790,3795,3800,3805,3810,3815,3820,3825,3830,3835,3840,3845,3850,3855,3860,3865,3870,3875,3880,3885,3890,3895,3900,3905,3910,3915,3920,3925,3930,3935,3940,3945,3950,3955,3960,3965,3970,3975,3980,3985,3990,3995,4000,4005,4010,4015,4020,4025,4030,4035,4040,4045,4050,4055,4060,4065,4070,4075,4080,4085,4090,4095,4100,4105,4110,4115,4120,4125,4130,4135,4140,4145,4150,4155,4160,4165,4170,4175,4180,4185,4190,4195,4200,4205,4210,4215,4220,4225,4230,4235,4240,4245,4250,4255,4260,4265,4270,4275,4280,4285,4290,4295,4300,4305,4310,4315,4320,4325,4330,4335,4340,4345,4350,4355,4360,4365,4370,4375,4380,4385,4390,4395,4400,4405,4410,4415,4420,4425,4430,4435,4440,4445,4450,4455,4460,4465,4470,4475,4480,4485,4490,4495,4500,4505,4510,4515,4520,4525,4530,4535,4540,4545,4550,4555,4560,4565,4570,4575,4580,4585,4590,4595,4600,4605,4610,4615,4620,4625,4630,4635,4640,4645,4650,4655,4660,4665,4670,4675,4680,4685,4690,4695,4700,4705,4710,4715,4720,4725,4730,4735,4740,4745,4750,4755,4760,4765,4770,4775,4780,4785,4790,4795,4800,4805,4810,4815,4820,4825,4830,4835,4840,4845,4850,4855,4860,4865,4870,4875,4880,4885,4890,4895,4900,4905,4910,4915,4920,4925,4930,4935,4940,4945,4950,4955,4960,4965,4970,4975,4980,4985,4990,4995,5000
0.8182339212835344,0.7035420535800907,0.6540290433940431,0.6285947518512758,0.6020037795430577,0.588923143997148,0.5765525209628493,0.5589785240451464,0.5223133526167768,0.47574389862180927,0.4620712953780802,0.42576460826443485,0.4038546241873303,0.39851170202377256,0.3711910573373453,0.3666316383995321,0.35693536048550445,0.34983958772386875,0.34074541622860066,0.3405442433281604,0.3405442433281604,0.3291644918812901,0.3227542665775573,0.3207263744311327,0.3207263744311327,0.3123474611877922,0.31058811500212,0.31058811500212,0.31058811500212,0.31058811500212,0.29471769015439747,0.29471769015439747,0.28225524849643996,0.281374751546359,0.2809714381068932,0.2809263946954514,0.2809263946954514,0.271103388616445,0.271103388616445,0.2666911113992708,0.26426077552166166,0.2599933565282422,0.2599933565282422,0.2577843955836205,0.2538991909928195,0.2538991909928195,0.2538991909928195,0.2501862479727269,0.2501862479727269,0.24291022843722918,0.24122775274698044,0.24122775274698044,0.24122775274698044,0.23954707181966958,0.23954707181966958,0.23912232849466455,0.23834718433628127,0.23099822389233765,0.23099822389233765,0.22809912844674457,0.22809912844674457,0.22202716544972123,0.22202716544972123,0.21900905490821915,0.21567154810303757,0.20697905028276917,0.20186890905423285,0.20154767988116942,0.20119383782819344,0.2007380444584856,0.2007380444584856,0.2007380444584856,0.19522153789825886,0.19522153789825886,0.19515673122209903,0.19421484919796378,0.19421484919796378,0.1916774833303158,0.1916774833303158,0.18862559446006147,0.18862559446006147,0.18375392183028502,0.18375392183028502,0.18291011083544603,0.18233953599216382,0.18229767619849008,0.1788474837868172,0.1776756597618667,0.17655963245384448,0.1739816750821725,0.17149857133177931,0.16559755681671726,0.1637960144090281,0.15861570996256882,0.15717767206101163,0.15717767206101163,0.1558280735817307,0.1557801555394936,0.1521557470178832,0.1521557470178832,0.14776027623126226,0.14776027623126226,0.14776027623126226,0.14776027623126226,0.14515349723770116,0.14400521854902837,0.14133977547434182,0.1376682737772748,0.13687022795927276,0.13687022795927276,0.13687022795927276,0.13687022795927276,0.13687022795927276,0.1356154267000793,0.13487264326308362,0.13410107485102163,0.13410107485102163,0.13410107485102163,0.13410107485102163,0.13373211216120576,0.13373211216120576,0.13373211216120576,0.13373211216120576,0.13340597989148267,0.13340597989148267,0.13340597989148267,0.13340597989148267,0.1301079302884927,0.12954204731260002,0.12954204731260002,0.12954204731260002,0.1293430420766993,0.12794293552436337,0.12793837249114545,0.12793837249114545,0.12633525010511887,0.12633525010511887,0.12603300079542268,0.12431051530012818,0.12431051530012818,0.12295122801880472,0.1222715296526304,0.1222715296526304,0.12070632253618929,0.11972097509600084,0.11860874589434914,0.11714874884696744,0.11523200015777527,0.11439588063557485,0.11439588063557485,0.11353345652932449,0.11353345652932449,0.11303609311392729,0.10759928297676047,0.10620383774317496,0.10522901723375777,0.10484974100186509,0.10416554385651441,0.10416554385651441,0.10140183743278156,0.10140183743278156,0.10140183743278156,0.10140183743278156,0.10140183743278156,0.10140183743278156,0.10130588279213848,0.10058733277414822,0.10058733277414822,0.10057257447979624,0.0948703458647323,0.0948703458647323,0.0948703458647323,0.0948703458647323,0.0948703458647323,0.0948703458647323,0.09426239128903444,0.09426239128903444,0.09416952303033019,0.09343854376288216,0.09343854376288216,0.09343854376288216,0.09066524056569578,0.09066524056569578,0.08997175301185725,0.08997175301185725,0.08997175301185725,0.08942707134983498,0.08942707134983498,0.08942707134983498,0.08769702483966349,0.08693503504448861,0.08340735294249677,0.08340735294249677,0.08340735294249677,0.08259458311179904,0.08218416235611628,0.08187425366019875,0.0809229063908023,0.08036055932616556,0.08036055932616556,0.08036055932616556,0.07899882116870666,0.078787251201597,0.078787251201597,0.07804664355894532,0.07804664355894532,0.07672661543338434,0.07666690523586336,0.0758421815850254,0.07536537670512287,0.07514412368279487,0.07421131661423438,0.07421131661423438,0.07421131661423438,0.07389762236517253,0.07389762236517253,0.07389762236517253,0.07389762236517253,0.07389762236517253,0.07296492914876869,0.0717872308116032,0.0717872308116032,0.07178118616382063,0.07118639917526774,0.07050563108568866,0.07050563108568866,0.07015110297601498,0.06954274944224875,0.06928116150538445,0.06928116150538445,0.0687079297978967,0.06793803847561691,0.06793803847561691,0.06738679393502854,0.06738679393502854,0.06682805261733694,0.06669163668602682,0.06616592063937,0.06593479111709674,0.06593479111709674,0.06442602540543702,0.06322401003162054,0.0621392856911922,0.0621392856911922,0.06141471322498095,0.06052903481546623,0.059770372525068546,0.05948126591935911,0.05948126591935911,0.05910741294375129,0.05910741294375129,0.05847682444194097,0.056069420233591884,0.05597637005850718,0.05597637005850718,0.05597637005850718,0.05597637005850718,0.05563181637347797,0.055631217216831966,0.05469311807742404,0.05469311807742404,0.05469311807742404,0.05469311807742404,0.05463193167033063,0.053995555288868756,0.053995555288868756,0.053995555288868756,0.05370473744005068,0.0527948470745376,0.05249802236261351,0.05249802236261351,0.05249802236261351,0.05167664219970073,0.05167664219970073,0.05146965196001595,0.0506997118197088,0.05065125152904677,0.05065125152904677,0.05065125152904677,0.05040849937130509,0.050340541508366324,0.050340541508366324,0.04982817543856091,0.04982817543856091,0.04982817543856091,0.04976372557145238,0.04976372557145238,0.04940381671431774,0.04917772918964922,0.04917772918964922,0.04917772918964922,0.04917772918964922,0.04819939716335638,0.048189409591700635,0.04803614137448474,0.04803614137448474,0.047963211571505814,0.047914004302194065,0.0478525512533083,0.047395846894875124,0.04708008898109021,0.0469494989283096,0.04677449139504007,0.04677449139504007,0.04677449139504007,0.04675251212190522,0.046605614606157336,0.04645900556621351,0.046391808862802156,0.04607723198215523,0.04607723198215523,0.04576710565664712,0.045259490460887994,0.04523867877035625,0.044757652012620094,0.044757652012620094,0.04398578335382382,0.0438891529955647,0.043612692779865576,0.043509375170324896,0.04322705921851915,0.04299409075549606,0.04287760545951219,0.04264074024393566,0.04241849586015971,0.04241849586015971,0.04226792519810134,0.04216020880740211,0.04206817350790312,0.04166724839522649,0.04166724839522649,0.04162209348416075,0.04125065159829462,0.04114384367371496,0.0410684595462579,0.04102456183895014,0.04081484774945025,0.040711640272805515,0.040711640272805515,0.04056816069185169,0.04056816069185169,0.04054696010126848,0.04039292407501328,0.04039292407501328,0.040322070056798255,0.04031369914251863,0.03943356179964228,0.039035493317089096,0.039035493317089096,0.03899894483386427,0.038919795716050906,0.038919795716050906,0.03873354893659509,0.038655666001347525,0.038655666001347525,0.03812414579830313,0.03783203660343319,0.03783203660343319,0.03771968391424457,0.037458556728254294,0.037195282464299866,0.037195282464299866,0.03715290863975427,0.03715290863975427,0.037053662841622384,0.037053662841622384,0.037053662841622384,0.036789205774603276,0.03639139286535077,0.03639139286535077,0.03639139286535077,0.03639139286535077,0.03632216107439219,0.036161185718236497,0.03608176687070449,0.03608176687070449,0.03608176687070449,0.03603167829725804,0.03603167829725804,0.03594552098559882,0.03591428032190639,0.03573628248643212,0.035316014953348664,0.035305226912376066,0.03500222444733231,0.03498760520774234,0.03485834868531513,0.03485834868531513,0.03485834868531513,0.03469501762444645,0.03469501762444645,0.03467583154655238,0.03467583154655238,0.03467583154655238,0.03464174597846968,0.03457428842996068,0.03457428842996068,0.03457428842996068,0.034554971718398705,0.03451176822419531,0.03451176822419531,0.03451176822419531,0.034408320330938616,0.034407640108870055,0.034407640108870055,0.034407640108870055,0.034341155484186286,0.03428298475971267,0.03428298475971267,0.034204696772976065,0.03418777681891641,0.034177082406279716,0.034090566219186984,0.034090566219186984,0.03406569826725023,0.033963338497981416,0.03372444432227097,0.0336321455356149,0.0336321455356149,0.0336321455356149,0.03360648487642577,0.033493499540515774,0.03348128854141138,0.03348128854141138,0.03348128854141138,0.03343497147262327,0.03340395342157774,0.033371574291712156,0.033182691978514756,0.03312654740009034,0.03300425377362008,0.03296333032740913,0.032888102177432266,0.032888102177432266,0.03286908964542855,0.032810094551745224,0.03277647209708358,0.03277647209708358,0.03277647209708358,0.03277647209708358,0.032698781492091045,0.032698781492091045,0.03269802446542845,0.03256230019881614,0.032467621005170935,0.032427549798411316,0.032427549798411316,0.03233676508859844,0.03231247615452036,0.032291054167034136,0.03226788125813492,0.032222036366553596,0.032222036366553596,0.032222036366553596,0.032165574024266494,0.03216406371766445,0.03215392980574394,0.032128996012882396,0.032128996012882396,0.03208679153153447,0.03208679153153447,0.032050481094256913,0.032050481094256913,0.032016326807847634,0.03200519942094177,0.03200519942094177,0.03194112711472748,0.03190245955228439,0.03189148749090001,0.03189148749090001,0.03189148749090001,0.031860767109646033,0.031860767109646033,0.031842520201298,0.03182403793100541,0.031726768472778825,0.03167711186513758,0.03164685803340382,0.03164685803340382,0.031630778346777556,0.031578601806984664,0.03157594183526985,0.03157594183526985,0.03157594183526985,0.03157537727919787,0.03157537727919787,0.03156704422225658,0.03156704422225658,0.03155205951538238,0.03155205951538238,0.03153148736976214,0.031496490221537415,0.031496490221537415,0.03141379278856275,0.03133366597635235,0.03132073505801765,0.03130835724459453,0.031222361138359793,0.031166316322488768,0.031166316322488768,0.031138712690502814,0.031138712690502814,0.031138712690502814,0.031138712690502814,0.031038096313438023,0.031038096313438023,0.031006820368990867,0.030999825106771094,0.030988232721749803,0.030953982500315013,0.030953982500315013,0.030953982500315013,0.030940420340226548,0.030940420340226548,0.030922185664334013,0.030922185664334013,0.030922185664334013,0.03089606710273891,0.03089606710273891,0.03089606710273891,0.030845007492741727,0.030845007492741727,0.030828261018084224,0.030823343584576814,0.030765018076831907,0.03073843854258418,0.03073843854258418,0.03073843854258418,0.03073555470970124,0.030688900927190788,0.030688900927190788,0.03068670686793365,0.030677633208171635,0.030653455631298475,0.030650489322150136,0.030631380225002225,0.030605395819157714,0.030605395819157714,0.03058041675810269,0.030545008727136558,0.030544425619785882,0.030520517532165708,0.03049953724579165,0.030493745920622945,0.030492300165663344,0.030473786978234125,0.030455839639195563,0.030455839639195563,0.030455839639195563,0.030454554807410265,0.03042992138750065,0.03042992138750065,0.03042992138750065,0.030379239489899457,0.03037784243724444,0.030341073131109064,0.030339299507158184,0.030339299507158184,0.030328890129986037,0.030323165115850908,0.030322626599263863,0.030318523150774695,0.030318523150774695,0.030316996432789865,0.030299196994067162,0.030297927560587152,0.030294174970233474,0.030293750640081624,0.030293750640081624,0.03027918511256251,0.030263413885519137,0.03023678972861435,0.030235039104373786,0.030231603496669236,0.03022626625027456,0.03022626625027456,0.03022626625027456,0.030210245927942282,0.030210245927942282,0.030203843833521687,0.030201346244574635,0.03018940353096425,0.030174910664195465,0.030154090189226285,0.030154090189226285,0.030144044783099466,0.030144044783099466,0.030137627577304503,0.030115521458655776,0.03010797936183295,0.03009050435545939,0.03007363337315107,0.030072384555125807,0.030071335742524373,0.030070675799745917,0.030070675799745917,0.03005021391838214,0.030041486031298394,0.03003799165654326,0.03003799165654326,0.03003799165654326,0.03003799165654326,0.03003221885535929,0.030029448672678698,0.03002545929402764,0.03002545929402764,0.03002545929402764,0.03002545929402764,0.03002545929402764,0.0300232297007816,0.0300232297007816,0.030014559714309046,0.030014559714309046,0.030014559714309046,0.030014559714309046,0.030013389712967038,0.030013389712967038,0.029999300713491567,0.029982262138472205,0.029982262138472205,0.029975446313631436,0.02997312464373813,0.029969146781134787,0.029968576738650297,0.029946643745300545,0.02994109042581672,0.02994042056454239,0.02994042056454239,0.029928078620019255,0.02992056953331848,0.029914930110364845,0.029908536342506065,0.029908536342506065,0.029904716524191584,0.02989951360150613,0.029891820071130705,0.029889476387280983,0.029875990799314446,0.029852300591698234,0.029852300591698234,0.029852300591698234,0.029842625468297433,0.029842625468297433,0.029842625468297433,0.029841458420842598,0.029841458420842598,0.029835023271895623,0.02981975397054811,0.02981975397054811,0.029804919699491738,0.029803293816966586,0.029803293816966586,0.029803293816966586,0.029800731670174153,0.029800731670174153,0.029800680229010768,0.029787555027020084,0.029784251884883907,0.02977775240898815,0.029776398700874757,0.029776398700874757,0.029776398700874757,0.029776398700874757,0.029771025932795007,0.029771025932795007,0.029765974406475704,0.02976102726184724,0.029760996246550327,0.02975858920139656,0.02975707632766401,0.029749069421680076,0.029749069421680076,0.029748701699404235,0.029748701699404235,0.02974851715802216,0.02974851715802216,0.02974851715802216,0.02974851715802216,0.02974851715802216,0.02974851715802216,0.02974492439635205,0.02974492439635205,0.02974492439635205,0.029744585042096407,0.02974143029141522,0.029735383031304085,0.029729970758138675,0.029727937850120872,0.029727937850120872,0.029726275990503658,0.029726275990503658,0.029726275990503658,0.029720270199474902,0.02972010949704467,0.02972010949704467,0.029718521516507574,0.029715997738047274,0.02971476450006471,0.02971007103245691,0.02970729913521123,0.02970419882865677,0.02970419882865677,0.029699917881503852,0.029697621543479703,0.029693053591997653,0.029690163594545727,0.029689726838555815,0.029686597907471184,0.029686597907471184,0.029686597907471184,0.029682882275317735,0.029679308103494433,0.029677737809354076,0.02967732741056271,0.02967732741056271,0.029675769643636447,0.029674339233195686,0.029671322661215953,0.02966882247951282,0.02966882247951282,0.02966798024029315,0.029667555022825587,0.029662360440854706,0.029662360440854706,0.02966212879056217,0.02966154568775235,0.02966154568775235,0.02966154568775235,0.029660216540861085,0.029660216540861085,0.029660216540861085,0.029660216540861085,0.029657815634654534,0.029657238543726427,0.02965182140372699,0.02964929522331606,0.02964929522331606,0.02964923972768216,0.029649079018370522,0.029648809160179312,0.029648550980619158,0.029646751924640124,0.029646110130591163,0.029642881522233027,0.029642881522233027,0.029642881522233027,0.029642168196167183,0.02964144863881612,0.02964105713208009,0.02964105713208009,0.029639798188858795,0.02962991529865112,0.02962991529865112,0.02962942154175318,0.029627701007114194,0.029627701007114194,0.02962749122546124,0.02962749122546124,0.02962749122546124,0.02962573294008693,0.029622243164799465,0.02961925753570187,0.029618398635206246,0.029616310540026263,0.02961377836832239,0.02960953385039089,0.02960953385039089,0.02960953385039089,0.029608851268381385,0.029608567159583453,0.02960681493762326,0.02960681493762326,0.02960681493762326,0.02960681493762326,0.029602749970586865,0.029601649201772183,0.029601649201772183,0.029601649201772183,0.029600901555986554,0.029600901555986554,0.029600901555986554,0.02960076546037844,0.029600286045749095,0.029599554658789783,0.029599554658789783,0.029599554658789783,0.0295990103007939,0.0295966483371791,0.029596282264593245,0.02959506103399957,0.029594365881712208,0.029594365881712208,0.029594365881712208,0.029594027701465447,0.029594027701465447,0.029593450044880502,0.02959314329257094,0.02959314329257094,0.029593052825396877,0.029593052825396877,0.029593052825396877,0.029591509677921467,0.02959065661559298,0.02959022391309945,0.02959022391309945,0.029589790914821574,0.029589189221304213,0.029589129843530827,0.029588661362437024,0.029588492974946656,0.029588492974946656,0.029587492405541222,0.02958635346473476,0.029586321141772724,0.029585965915316415,0.029585913341024173,0.029585653076514284,0.029585653076514284,0.02958513569746555,0.029583099616804543,0.02958252525733232,0.029581723193429638,0.029581574302508164,0.029581574302508164,0.029578494277968742,0.02957804146944481,0.029577907285999534,0.029577907285999534,0.02957748519195124,0.029577299730705053,0.029577299730705053,0.029576914752792765,0.029576914752792765,0.029576914752792765,0.02957682672628384,0.029576558229657553,0.029576558229657553,0.029576558229657553,0.029575979882287756,0.029575979882287756,0.029575737904467637,0.029575713669401073,0.029575713669401073,0.029575713669401073,0.029574922220252365,0.029573938333828792,0.029573878428904042,0.029573821114851122,0.02957350030786019,0.029573182473911636,0.029572969577632436,0.029572969577632436,0.02957265774157236,0.029572282843813535,0.02957215022949245,0.02957208829605068,0.02957208829605068,0.02957161368325357,0.029570869931236032,0.02957061753798859,0.029570550178002742,0.02956981758260161,0.02956963248556697,0.029569379342995344,0.02956896138982874,0.02956873720341009,0.029568548157280366,0.02956833964277265,0.02956811476625192,0.029567878321182454,0.029567878321182454,0.029567432250881924,0.029567127096429068,0.029567112770615255,0.02956694043526285,0.02956631417763623,0.029566247186098082,0.029566247186098082,0.02956622078216526,0.029566176277238686,0.02956578151828034,0.02956574946410126,0.0295656214607,0.029564984825089614,0.029564984825089614,0.029564984825089614,0.029564893186373214,0.029564881625591538,0.02956463553921304,0.02956421033929657,0.029563905375219378,0.02956365177789132,0.029563532122796582,0.029563384657992974,0.029563274257959054,0.029563022360276088,0.02956296905850081,0.029562871070614626,0.02956251761741825,0.029562267881072128,0.029562209840117464,0.02956216249918985,0.02956216249918985,0.0295620103082479,0.029561663612281373,0.02956142478299998,0.029561200688862015,0.029561110367038353,0.029561085565434686,0.02956107975625099,0.02956107975625099,0.02956103858638375,0.02956103858638375,0.029560998573551454,0.02956079727684195,0.02956050195501303,0.029560482656262526,0.029560271642098197,0.029560256240090184,0.029560189373032508,0.029560154336312768,0.029560029843700215,0.02955994377172874,0.02955982735368508,0.02955982735368508,0.02955982735368508,0.029559758851283084,0.02955942614127597,0.029559366815444587,0.02955935355233295,0.02955935355233295,0.02955933706207567,0.02955928022706285,0.0295591584146772,0.029559069187852068,0.029558872544663405,0.02955883558992859,0.02955882886991772,0.02955882886991772,0.02955882886991772,0.02955882886991772,0.029558771909292503,0.02955874086313815,0.029558701370684736,0.029558658832401746,0.029558642622579463,0.029558642485198544,0.02955857723238587,0.029558510310325182,0.029558460636669125,0.02955839525491625,0.02955830012647232,0.029558255003176197,0.0295582097574981,0.029558163454135283,0.02955801588304809,0.02955798966598675,0.02955798218515494,0.029557932180254654,0.029557837643963848,0.02955783176566204,0.02955778021551241,0.029557731428617583,0.02955764582589479,0.02955763467094193,0.0295576016041685,0.02955754238758797,0.029557494920206862,0.029557450252916256,0.029557414665783478,0.02955740358039683,0.02955739366987209,0.02955736869776317,0.029557290607317634,0.02955728337848711,0.02955726609019161,0.02955723962077587,0.029557184354686756,0.02955715136711387,0.029557126941410224,0.029557114546324682,0.029557091060186606,0.02955706135871029,0.029557031133314045,0.02955702213086216,0.02955701290250947,0.029557008233904714,0.02955699208763248,0.029556973655961445,0.029556961710261863,0.029556940758257134,0.02955692742112937,0.029556909965638967,0.029556899753829045,0.029556889831036548,0.029556881525441076,0.02955687338523517,0.02955686586580608,0.0295568624848001,0.0295568581348463,0.029556856071278476
